Variables=  "X" "U" "Rho" "P" "T" "N2" "H2" "O2" 
Zone T="1D-Reactive Shock Tube"
I=00000400, DATAPACKING=POINT 
-.575000E+00    0.301203E+04    0.947120E-03    0.213211E+07    0.784843E+03    0.730000E+00    0.103005E-05    0.269999E+00
-.525000E+00    0.301241E+04    0.947105E-03    0.213209E+07    0.784836E+03    0.729999E+00    0.215174E-05    0.269998E+00
-.475000E+00    0.301305E+04    0.947078E-03    0.213206E+07    0.784824E+03    0.729999E+00    0.442929E-05    0.269997E+00
-.425000E+00    0.301316E+04    0.947038E-03    0.213205E+07    0.784805E+03    0.729997E+00    0.898111E-05    0.269994E+00
-.375000E+00    0.301253E+04    0.946978E-03    0.213208E+07    0.784773E+03    0.729994E+00    0.179310E-04    0.269988E+00
-.325000E+00    0.301128E+04    0.946858E-03    0.213213E+07    0.784709E+03    0.729989E+00    0.352346E-04    0.269976E+00
-.275000E+00    0.301172E+04    0.946591E-03    0.213211E+07    0.784576E+03    0.729978E+00    0.681108E-04    0.269954E+00
-.225000E+00    0.301327E+04    0.946081E-03    0.213203E+07    0.784325E+03    0.729959E+00    0.129460E-03    0.269912E+00
-.175000E+00    0.301402E+04    0.945178E-03    0.213199E+07    0.783878E+03    0.729924E+00    0.241842E-03    0.269835E+00
-.125000E+00    0.301189E+04    0.943619E-03    0.213211E+07    0.783098E+03    0.729861E+00    0.443844E-03    0.269695E+00
-.750000E-01    0.301080E+04    0.940825E-03    0.213216E+07    0.781724E+03    0.729751E+00    0.799956E-03    0.269449E+00
-.250000E-01    0.301341E+04    0.935959E-03    0.213203E+07    0.779363E+03    0.729564E+00    0.141564E-02    0.269021E+00
0.250000E-01    0.301384E+04    0.927877E-03    0.213202E+07    0.775469E+03    0.729248E+00    0.246008E-02    0.268292E+00
0.750000E-01    0.301186E+04    0.914768E-03    0.213214E+07    0.769217E+03    0.728726E+00    0.420017E-02    0.267074E+00
0.125000E+00    0.301321E+04    0.894048E-03    0.213210E+07    0.759497E+03    0.727874E+00    0.705089E-02    0.265075E+00
0.175000E+00    0.301478E+04    0.862709E-03    0.213208E+07    0.745099E+03    0.726506E+00    0.116417E-01    0.261852E+00
0.225000E+00    0.301478E+04    0.818090E-03    0.213215E+07    0.725197E+03    0.724367E+00    0.188304E-01    0.256802E+00
0.275000E+00    0.301510E+04    0.760905E-03    0.213217E+07    0.700693E+03    0.721233E+00    0.293466E-01    0.249420E+00
0.325000E+00    0.301459E+04    0.699214E-03    0.213215E+07    0.675482E+03    0.717231E+00    0.427168E-01    0.240052E+00
0.375000E+00    0.301452E+04    0.644621E-03    0.213211E+07    0.654211E+03    0.713007E+00    0.567673E-01    0.230226E+00
0.425000E+00    0.301525E+04    0.603055E-03    0.213210E+07    0.638664E+03    0.709252E+00    0.692241E-01    0.221524E+00
0.475000E+00    0.301545E+04    0.573890E-03    0.213209E+07    0.628085E+03    0.706284E+00    0.790668E-01    0.214650E+00
0.525000E+00    0.301482E+04    0.554273E-03    0.213205E+07    0.621120E+03    0.704109E+00    0.862793E-01    0.209612E+00
